period,reporterCode,partnerCode,HS6code,qtyUnitCode,qty_M,qty_RM,qty_X,primaryValue_M,primaryValue_RM,primaryValue_X,netWgt_M,netWgt_RM,netWgt_X,balance_primaryValue,balance_qty,balance_netWgt
2017,156,842,8468,-1,0,0,0,13363771,0,69096646,0,0,3547404.604,55732875,0,3547404.604
2017,156,842,8468,8,447.17,0,9.562,119771,0,122,447.17,0,9.562,-119649,-437.608,-437.608
2017,156,842,846810,5,0,0,92254.402,0,0,9540722,0,0,278602.454,9540722,92254.402,278602.454
2017,156,842,846810,-1,0,0,0,103718,0,0,0,0,0,-103718,0,0
2017,156,842,846820,-1,0,0,0,2598404,0,5013580,101308.119,0,105149.758,2415176,0,3841.639
2017,156,842,846880,5,0,0,845.104,0,0,7867328,0,0,166476.83,7867328,845.104,166476.83
2017,156,842,846880,-1,0,0,0,5805584,0,0,0,0,0,-5805584,0,0
2017,156,842,846890,8,69351.581,0,2997185.124,4975836,0,46675138,69351.581,0,2997185.124,41699302,2927833.543,2927833.543
2017,156,842,8470,-1,0,0,0,3565388,0,578582392,37250.908,0,8278211.739,575017004,0,8240960.831
2017,156,842,8470,5,17288.517,0,0,3544042,0,0,36936.87,0,0,-3544042,-17288.517,-36936.87
2017,156,842,847010,-1,0,0,0,0,0,75790830,0,0,1458095.491,75790830,0,1458095.491
2017,156,842,847010,5,4602,0,0,19712,0,0,780.32,0,0,-19712,-4602,-780.32
2017,156,842,847021,-1,0,0,0,0,0,43754818,0,0,1881289.474,43754818,0,1881289.474
2017,156,842,847021,5,83.936,0,0,1594,0,0,76.458,0,0,-1594,-83.936,-76.458
2017,156,842,847029,-1,0,0,0,25860,0,9339706,430.49,0,76619.148,9313846,0,76188.658
2017,156,842,847030,-1,0,0,0,11204,0,486654,121.73,0,5276.78,475450,0,5155.05
2017,156,842,847050,-1,0,0,0,0,0,404570638,0,0,4292259.124,404570638,0,4292259.124
2017,156,842,847050,5,29051.62,0,0,7003154,0,0,72194.174,0,0,-7003154,-29051.62,-72194.174
2017,156,842,847090,-1,0,0,0,47906,0,44639746,584.606,0,564671.722,44591840,0,564087.116
2017,156,842,8471,5,1586792.348,0,91572188.59,648404069,0,44535060098,3516385.861,0,207489857.7,43886656029,89985396.24,203973471.9
2017,156,842,8471,-1,0,0,0,690134781,0,44543533134,3742013.619,0,0,43853398353,0,-3742013.619
2017,156,842,847130,5,8936.451,0,138317013.9,3897798,0,64627692154,18298.774,0,287410814,64623794356,138308077.4,287392515.3
2017,156,842,847141,-1,0,0,0,193307720,0,2065519290,1628092.097,0,14400201.35,1872211570,0,12772109.25
2017,156,842,847149,-1,0,0,0,101739580,0,3034844300,737349.41,0,18757355.71,2933104720,0,18020006.3
2017,156,842,847150,-1,0,0,0,635674654,0,7778978090,2864663.127,0,38706855.38,7143303436,0,35842192.25
2017,156,842,847160,-1,0,0,0,34287510,0,2086460998,502196.934,0,22736244.14,2052173488,0,22234047.2
2017,156,842,847170,-1,0,0,0,234614844,0,7312054338,886981.407,0,0,7077439494,0,-886981.407
2017,156,842,847180,-1,0,0,0,64861176,0,1915059800,268627.801,0,7031300.714,1850198624,0,6762672.913
2017,156,842,847190,-1,0,0,0,70155568,0,257984262,352189.93,0,1140268.112,187828694,0,788078.182
2017,156,842,8472,5,0,0,98648.897,0,0,677372260,0,0,25793419.16,677372260,98648.897,25793419.16
2017,156,842,8472,-1,0,0,0,2042518,0,0,0,0,0,-2042518,0,0
2017,156,842,847210,-1,0,0,0,0,0,37000,0,0,0,37000,0,0
2017,156,842,847230,5,0,0,1020.174,0,0,5367568,0,0,81288,5367568,1020.174,81288
2017,156,842,847230,-1,0,0,0,125656,0,0,1883.758,0,0,-125656,0,-1883.758
2017,156,842,847290,5,0,0,97605.783,0,0,671967692,0,0,25708006.93,671967692,97605.783,25708006.93
2017,156,842,847290,-1,0,0,0,1916862,0,0,0,0,0,-1916862,0,0
2017,156,842,8473,8,1993164.62,0,227770268.1,407621372,0,19232120490,1993164.62,0,227770268.1,18824499118,225777103.5,225777103.5
2017,156,842,847321,8,138,0,435970,113474,0,14413244,138,0,435970,14299770,435832,435832
2017,156,842,847329,8,34124.264,0,8068768,2214054,0,126652228,34124.264,0,8068768,124438174,8034643.736,8034643.736
2017,156,842,847330,8,1887637.879,0,203889998.1,400474402,0,18938737306,1887637.879,0,203889998.1,18538262904,202002360.2,202002360.2
2017,156,842,847340,8,68954.082,0,10845246,4456806,0,107173156,68954.082,0,10845246,102716350,10776291.92,10776291.92
2017,156,842,847350,8,2310.394,0,4530286,362636,0,45144556,2310.394,0,4530286,44781920,4527975.606,4527975.606
2017,156,842,8474,-1,0,0,0,88825436,0,337075197,8058318.48,0,114342029.6,248249761,0,106283711.2
2017,156,842,8474,5,0,0,0.725,0,0,19345,0,0,1180.609,19345,0.725,1180.609
2017,156,842,8474,8,26027,0,125558,422568,0,242294,26027,0,125558,-180274,99531,99531
2017,156,842,847410,5,0,0,699.172,0,0,23771862,0,0,2657519.177,23771862,699.172,2657519.177
2017,156,842,847410,-1,0,0,0,14388508,0,0,1565635.925,0,0,-14388508,0,-1565635.925
2017,156,842,847420,5,0,0,398.526,0,0,19926300,0,0,2339728.972,19926300,398.526,2339728.972
2017,156,842,847420,-1,0,0,0,8487594,0,0,1108683.776,0,0,-8487594,0,-1108683.776
2017,156,842,847431,-1,0,0,0,693702,0,30227376,143427.862,0,4512149.84,29533674,0,4368721.978
2017,156,842,847432,-1,0,0,0,3714640,0,50700,521680.026,0,6977.356,-3663940,0,-514702.67
2017,156,842,847439,5,0,0,326.946,0,0,8500604,0,0,466236.69,8500604,326.946,466236.69
2017,156,842,847439,-1,0,0,0,6293734,0,0,481545.273,0,0,-6293734,0,-481545.273
2017,156,842,847480,-1,0,0,0,37375228,0,16136386,3619064.62,0,1214310.21,-21238842,0,-2404754.41
2017,156,842,847490,8,644308,0,103271846,18294598,0,238723608,644308,0,103271846,220429010,102627538,102627538
2017,156,842,8475,5,0,0,0.329,0,0,4736,0,0,45.718,4736,0.329,45.718
2017,156,842,8475,8,1641,0,0,360210,0,0,1641,0,0,-360210,-1641,-1641
2017,156,842,8475,-1,0,0,0,253241068,0,47154476,0,0,1438780.332,-206086592,0,1438780.332
2017,156,842,847510,5,0,0,0.76,0,0,10932,0,0,105.529,10932,0.76,105.529
2017,156,842,847510,-1,0,0,0,230,0,0,0,0,0,-230,0,0
2017,156,842,847521,5,0,0,1.286,0,0,36000,0,0,306.626,36000,1.286,306.626
2017,156,842,847521,-1,0,0,0,121494630,0,0,0,0,0,-121494630,0,0
2017,156,842,847529,-1,0,0,0,97562392,0,28592306,0,0,713507.896,-68970086,0,713507.896
2017,156,842,847590,8,495148,0,724906,34544026,0,18519974,495148,0,724906,-16024052,229758,229758
2017,156,842,8476,-1,0,0,0,1794224,0,165742308,39815.384,0,11391532.39,163948084,0,11351717.01
2017,156,842,8476,8,8206,0,0,241510,0,0,8206,0,0,-241510,-8206,-8206
2017,156,842,847621,5,23.19,0,776.298,42894,0,1500048,2464.57,0,82795.516,1457154,753.108,80330.946
2017,156,842,847629,5,0,0,1127.194,0,0,2180680,0,0,63055.276,2180680,1127.194,63055.276
2017,156,842,847681,5,17.08,0,555.208,47312,0,1558926,4198.802,0,111924.256,1511614,538.128,107725.454
2017,156,842,847689,5,0,0,4024.672,0,0,12455766,0,0,365905.342,12455766,4024.672,365905.342
2017,156,842,847689,-1,0,0,0,311792,0,0,10762.014,0,0,-311792,0,-10762.014
2017,156,842,847690,8,30596,0,10767852,1633736,0,148046888,30596,0,10767852,146413152,10737256,10737256
2017,156,842,8477,-1,0,0,0,262148627,0,832722020,0,0,74436588.14,570573393,0,74436588.14
2017,156,842,8477,5,1.704,0,0,131101,0,0,6781.885,0,0,-131101,-1.704,-6781.885
2017,156,842,8477,8,8454.11,0,0,368158,0,0,8454.11,0,0,-368158,-8454.11,-8454.11
2017,156,842,847710,5,40.726,0,4074.74,3025552,0,317996624,307785.567,0,28017116.44,314971072,4034.014,27709330.88
2017,156,842,847720,-1,0,0,0,0,0,29717884,0,0,1161107.928,29717884,0,1161107.928
2017,156,842,847720,5,676.971,0,0,52093838,0,0,2694826.154,0,0,-52093838,-676.971,-2694826.154
2017,156,842,847730,-1,0,0,0,17403206,0,18228548,855793.346,0,546964.332,825342,0,-308829.014
2017,156,842,847740,-1,0,0,0,12091996,0,8517920,545622.401,0,271428.506,-3574076,0,-274193.895
2017,156,842,847751,-1,0,0,0,452958,0,25817894,19491.482,0,798631.414,25364936,0,779139.932
2017,156,842,847759,5,0,0,2389.528,0,0,113659122,0,0,5047184.14,113659122,2389.528,5047184.14
2017,156,842,847759,-1,0,0,0,51974788,0,0,0,0,0,-51974788,0,0
2017,156,842,847780,-1,0,0,0,54703556,0,155230350,1934307.509,0,4491227.38,100526794,0,2556919.871
2017,156,842,847790,8,788855.235,0,34102928,70901992,0,163553678,788855.235,0,34102928,92651686,33314072.77,33314072.77
2017,156,842,8478,-1,0,0,0,10609122,0,2671770,0,0,56680.996,-7937352,0,56680.996
2017,156,842,847810,5,0,0,48.38,0,0,2345808,0,0,49508.996,2345808,48.38,49508.996
2017,156,842,847810,-1,0,0,0,10609122,0,0,0,0,0,-10609122,0,0
2017,156,842,847890,8,0,0,7172,0,0,325962,0,0,7172,325962,7172,7172
2017,156,842,8479,5,0,0,4.22,0,0,96400,0,0,1789.447,96400,4.22,1789.447
2017,156,842,8479,8,530,0,974,298,0,2561,530,0,974,2263,444,444
2017,156,842,8479,-1,0,0,0,2095475216,0,1750683751,0,0,114574021.8,-344791465,0,114574021.8
2017,156,842,847910,5,0,0,1834.042,0,0,51978200,0,0,4082014.058,51978200,1834.042,4082014.058
2017,156,842,847910,-1,0,0,0,20685668,0,0,1726580.298,0,0,-20685668,0,-1726580.298
2017,156,842,847920,-1,0,0,0,17900,0,9518844,1188.75,0,406923.252,9500944,0,405734.502
2017,156,842,847930,5,0,0,30.006,0,0,873150,0,0,54909.998,873150,30.006,54909.998
2017,156,842,847940,-1,0,0,0,2660676,0,11573866,0,0,431050.615,8913190,0,431050.615
2017,156,842,847950,5,1360.352,0,1256.597,36060686,0,32128680,668912.421,0,0,-3932006,-103.755,-668912.421
2017,156,842,847960,-1,0,0,0,1024732,0,21209984,93724.054,0,1275746.873,20185252,0,1182022.819
2017,156,842,847979,-1,0,0,0,71036,0,0,1549.4,0,0,-71036,0,-1549.4
2017,156,842,847981,5,0,0,1180.334,0,0,26961690,0,0,500482.572,26961690,1180.334,500482.572
2017,156,842,847981,-1,0,0,0,104011984,0,0,0,0,0,-104011984,0,0
2017,156,842,847982,-1,0,0,0,185236522,0,175740142,6353368.038,0,6310631.004,-9496380,0,-42737.034
2017,156,842,847989,-1,0,0,0,1538025032,0,1089076838,0,0,34693361,-448948194,0,34693361
2017,156,842,847990,8,2922684.565,0,66220575.73,207681278,0,331721318,2922684.565,0,66220575.73,124040040,63297891.17,63297891.17
2017,156,842,8480,8,2172922.565,0,69260254.38,121814174,0,1110522814,2172922.565,0,69260254.38,988708640,67087331.81,67087331.81
2017,156,842,848010,8,98,0,1289668,2130,0,5999374,98,0,1289668,5997244,1289570,1289570
2017,156,842,848020,8,5510,0,2439690,201046,0,10058358,5510,0,2439690,9857312,2434180,2434180
2017,156,842,848030,8,95356,0,80442,1625222,0,803078,95356,0,80442,-822144,-14914,-14914
2017,156,842,848041,8,92190.164,0,7794096,6579680,0,115753040,92190.164,0,7794096,109173360,7701905.836,7701905.836
2017,156,842,848049,8,288535.743,0,1479641.848,5889376,0,23793068,288535.743,0,1479641.848,17903692,1191106.105,1191106.105
2017,156,842,848050,8,45926,0,1782912,6715482,0,31998664,45926,0,1782912,25283182,1736986,1736986
2017,156,842,848060,8,72240,0,1810064,20100002,0,4714678,72240,0,1810064,-15385324,1737824,1737824
2017,156,842,848071,8,1286960.658,0,47171392,66399920,0,815013606,1286960.658,0,47171392,748613686,45884431.34,45884431.34
2017,156,842,848079,8,286106,0,5412348.53,14301316,0,102388948,286106,0,5412348.53,88087632,5126242.53,5126242.53
2017,156,842,8481,8,32201759.2,0,786472364.7,2392007506,0,7342671332,32201759.2,0,786472364.7,4950663826,754270605.5,754270605.5
2017,156,842,848110,8,1774780.73,0,9353408,131852922,0,118722880,1774780.73,0,9353408,-13130042,7578627.27,7578627.27
2017,156,842,848120,8,5396745.82,0,3902890,442702700,0,105539552,5396745.82,0,3902890,-337163148,-1493855.82,-1493855.82
2017,156,842,848130,8,2400325.801,0,18654646,143608366,0,181598228,2400325.801,0,18654646,37989862,16254320.2,16254320.2
2017,156,842,848140,8,2677917.412,0,4492266,201637142,0,74317176,2677917.412,0,4492266,-127319966,1814348.588,1814348.588
2017,156,842,848180,8,13951933.66,0,442608759.6,1157057654,0,4353611708,13951933.66,0,442608759.6,3196554054,428656826,428656826
2017,156,842,848190,8,6000055.768,0,307460395.1,315148722,0,2508881788,6000055.768,0,307460395.1,2193733066,301460339.3,301460339.3
2017,156,842,8482,-1,0,0,0,467345237,0,1553069974,25375619.79,0,133358820.2,1085724737,0,107983200.4
2017,156,842,8482,8,141.471,0,300,130127,0,882,141.471,0,300,-129245,158.529,158.529
2017,156,842,8482,5,17521989.65,0,308.152,27288164,0,91316,1092710.013,0,2946.567,-27196848,-17521681.49,-1089763.446
2017,156,842,848210,-1,0,0,0,119843000,0,863763814,6461394.242,0,40455227.45,743920814,0,33993833.21
2017,156,842,848220,-1,0,0,0,68095450,0,152184142,4890487.025,0,10075875.81,84088692,0,5185388.789
2017,156,842,848230,5,0,0,272791.512,0,0,62981958,0,0,3664580.47,62981958,272791.512,3664580.47
2017,156,842,848230,-1,0,0,0,31671286,0,0,1994662.235,0,0,-31671286,0,-1994662.235
2017,156,842,848240,-1,0,0,0,0,0,60018050,0,0,1681056.661,60018050,0,1681056.661
2017,156,842,848240,5,62867380.03,0,0,66528286,0,0,2553093.673,0,0,-66528286,-62867380.03,-2553093.673
2017,156,842,848250,5,0,0,171761.063,0,0,50898608,0,0,1642386.59,50898608,171761.063,1642386.59
2017,156,842,848250,-1,0,0,0,107121726,0,0,4661194.912,0,0,-107121726,0,-4661194.912
2017,156,842,848280,-1,0,0,0,26141700,0,33659386,0,0,1161134.073,7517686,0,1161134.073
2017,156,842,848291,8,2729108.671,0,22084087.69,27466894,0,72029284,2729108.671,0,22084087.69,44562390,19354979.02,19354979.02
2017,156,842,848299,8,2009252.339,0,52597718,47895186,0,257626930,2009252.339,0,52597718,209731744,50588465.66,50588465.66
2017,156,842,8483,-1,0,0,0,1066793171,0,3540320120,63106981.99,0,330685079,2473526949,0,267578097
2017,156,842,8483,8,85,0,7794,12107,0,227020,85,0,7794,214913,7709,7709
2017,156,842,8483,5,350.804,0,230.43,46940,0,2502,3459.483,0,149.87,-44438,-120.374,-3309.613
2017,156,842,848310,-1,0,0,0,195103116,0,499911434,0,0,33543774.06,304808318,0,33543774.06
2017,156,842,848320,5,0,0,507757.578,0,0,56015912,0,0,3242247.27,56015912,507757.578,3242247.27
2017,156,842,848320,-1,0,0,0,20306852,0,0,1473169.329,0,0,-20306852,0,-1473169.329
2017,156,842,848330,-1,0,0,0,97048448,0,218275898,3610338.875,0,5822822.229,121227450,0,2212483.354
2017,156,842,848340,-1,0,0,0,223750404,0,1658419986,11395181.55,0,79990328.33,1434669582,0,68595146.79
2017,156,842,848350,5,859474.312,0,9823846.275,14370998,0,106666772,963600.689,0,6389349.937,92295774,8964371.963,5425749.248
2017,156,842,848360,-1,0,0,0,56136234,0,84657284,2300830.232,0,2449743.052,28521050,0,148912.82
2017,156,842,848390,8,27520450.55,0,199254758,460136166,0,916602356,27520450.55,0,199254758,456466190,171734307.4,171734307.4
2017,156,842,8484,8,1711734.435,0,19794050,225459458,0,170052488,1711734.435,0,19794050,-55406970,18082315.57,18082315.57
2017,156,842,848410,8,1091663.079,0,14253454,145845344,0,120203882,1091663.079,0,14253454,-25641462,13161790.92,13161790.92
2017,156,842,848420,8,309635.602,0,4775478,43923032,0,36568922,309635.602,0,4775478,-7354110,4465842.398,4465842.398
2017,156,842,848490,8,310435.753,0,765118,35691082,0,13279684,310435.753,0,765118,-22411398,454682.247,454682.247
2017,156,842,8486,8,1463.331,0,910,492982,0,140051,1463.331,0,910,-352931,-553.331,-553.331
2017,156,842,8486,-1,0,0,0,5207986786,0,476623291,22088537.69,0,3772719.782,-4731363495,0,-18315817.9
2017,156,842,848610,-1,0,0,0,141972754,0,5765794,808203.76,0,36149.756,-136206960,0,-772054.004
2017,156,842,848620,-1,0,0,0,3537869032,0,192674882,16331930.31,0,826265.424,-3345194150,0,-15505664.88
2017,156,842,848630,-1,0,0,0,180223826,0,6939714,1597758.504,0,0,-173284112,0,-1597758.504
2017,156,842,848640,-1,0,0,0,191017554,0,27482794,1054836.392,0,121189.622,-163534760,0,-933646.77
2017,156,842,848690,8,2297272.053,0,2745112,1157396602,0,243900158,2297272.053,0,2745112,-913496444,447839.947,447839.947
2017,156,842,8487,8,2816965.696,0,10584766,130113710,0,108022300,2816965.696,0,10584766,-22091410,7767800.304,7767800.304
2017,156,842,848710,8,949038,0,1445366,30749828,0,15440990,949038,0,1445366,-15308838,496328,496328
2017,156,842,848790,8,1867927.696,0,9139400,99363882,0,92581310,1867927.696,0,9139400,-6782572,7271472.304,7271472.304
2017,156,842,85,-1,0,0,0,34776781694,0,2.14E+11,0,0,0,1.79E+11,0,0
2017,156,842,8501,5,3271945.078,0,30881358.87,160863534,0,2216716612,9981363.53,0,117233814.3,2055853078,27609413.79,107252450.8
2017,156,842,8501,-1,0,0,0,161973732,0,2216953266,0,0,117239538,2054979534,0,117239538
2017,156,842,850110,-1,0,0,0,53056358,0,802766282,1758526.515,0,17928252.86,749709924,0,16169726.35
2017,156,842,850120,-1,0,0,0,1139924,0,49182468,0,0,0,48042544,0,0
2017,156,842,850131,-1,0,0,0,88829642,0,1175377780,0,0,35233294.34,1086548138,0,35233294.34
2017,156,842,850132,-1,0,0,0,25892962,0,160876936,0,0,0,134983974,0,0
2017,156,842,850133,5,0,0,124.84,0,0,2489456,0,0,0,2489456,124.84,0
2017,156,842,850133,-1,0,0,0,2730976,0,0,142581.139,0,0,-2730976,0,-142581.139
2017,156,842,850134,5,0,0,32.454,0,0,1408994,0,0,97727.426,1408994,32.454,97727.426
2017,156,842,850134,-1,0,0,0,2683228,0,0,188191.304,0,0,-2683228,0,-188191.304
2017,156,842,850140,5,0,0,16505923.34,0,0,1151233980,0,0,78218141.22,1151233980,16505923.34,78218141.22
2017,156,842,850140,-1,0,0,0,17817132,0,0,1613514.383,0,0,-17817132,0,-1613514.383
2017,156,842,850151,-1,0,0,0,28877542,0,94063762,1325149.653,0,3370828.561,65186220,0,2045678.908
2017,156,842,850152,5,41793.187,0,347007.518,32589040,0,318307426,3177829.846,0,28819455.35,285718386,305214.331,25641625.51
2017,156,842,850153,-1,0,0,0,28639768,0,127725040,2698782.061,0,12255388.83,99085272,0,9556606.769
2017,156,842,850161,-1,0,0,0,9998730,0,83912704,0,0,0,73913974,0,0
2017,156,842,850162,-1,0,0,0,18389270,0,55232064,0,0,0,36842794,0,0
2017,156,842,850163,-1,0,0,0,1231938,0,18412128,0,0,3018044.222,17180190,0,3018044.222
2017,156,842,850164,5,271.918,0,7516.7,10960756,0,392680858,1487492.89,0,43672169.6,381720102,7244.782,42184676.71
2017,156,842,8502,-1,0,0,0,116099987,0,625669041,0,0,0,509569054,0,0
2017,156,842,8502,5,3890.444,0,34578.108,115891761,0,624379987,8729338.223,0,44795883.13,508488226,30687.664,36066544.91
2017,156,842,850211,-1,0,0,0,0,0,67440344,0,0,0,67440344,0,0
2017,156,842,850211,5,2230.686,0,0,15111676,0,0,1716521.615,0,0,-15111676,-2230.686,-1716521.615
2017,156,842,850212,5,319.614,0,1647.56,5546866,0,28671672,649448.336,0,3251668.693,23124806,1327.946,2602220.357
2017,156,842,850213,5,2069.874,0,127.552,118370024,0,8047704,10705313.24,0,729224.734,-110322320,-1942.322,-9976088.506
2017,156,842,850220,-1,0,0,0,751892,0,958277976,77638.503,0,59204192.74,957526084,0,59126554.23
2017,156,842,850231,-1,0,0,0,343920,0,184766984,33391.406,0,19258251.95,184423064,0,19224860.55
2017,156,842,850239,-1,0,0,0,91867370,0,2844348,0,0,118898.584,-89023022,0,118898.584
2017,156,842,8503,8,2423813.526,0,368702709.8,69733632,0,1535213382,2423813.526,0,368702709.8,1465479750,366278896.3,366278896.3
2017,156,842,850300,8,2423813.526,0,368702709.8,69733632,0,1535213382,2423813.526,0,368702709.8,1465479750,366278896.3,366278896.3
2017,156,842,8504,-1,0,0,0,783646314,0,8071562380,18270055.19,0,211046556.5,7287916066,0,192776501.3
2017,156,842,8504,8,10,0,249,752,0,886,10,0,249,134,239,239
2017,156,842,850410,5,0,0,23833842.28,0,0,256536276,0,0,0,256536276,23833842.28,0
2017,156,842,850410,-1,0,0,0,4532410,0,0,163838.226,0,0,-4532410,0,-163838.226
2017,156,842,850421,-1,0,0,0,0,0,4232044,0,0,784311.428,4232044,0,784311.428
2017,156,842,850421,5,54.866,0,0,289822,0,0,49553.025,0,0,-289822,-54.866,-49553.025
2017,156,842,850422,5,0.243,0,52.278,6902,0,1323850,1192.138,0,242396.272,1316948,52.035,241204.134
2017,156,842,850423,5,0.016,0,111.638,7080,0,53998338,838.698,0,6436299.588,53991258,111.622,6435460.89
2017,156,842,850431,-1,0,0,0,39546310,0,426410096,1533336.189,0,17653325.28,386863786,0,16119989.09
2017,156,842,850432,-1,0,0,0,6100696,0,27600926,0,0,1566124.812,21500230,0,1566124.812
2017,156,842,850433,-1,0,0,0,12895566,0,3996006,425253.208,0,823590,-8899560,0,398336.792
2017,156,842,850434,5,0,0,1157.256,0,0,31832914,0,0,6402790,31832914,1157.256,6402790
2017,156,842,850434,-1,0,0,0,4741714,0,0,183062,0,0,-4741714,0,-183062
2017,156,842,850440,-1,0,0,0,544207612,0,6508996656,11613129.76,0,130768932,5964789044,0,119155802.3
2017,156,842,850450,-1,0,0,0,43208344,0,217598336,956019.951,0,0,174389992,0,-956019.951
2017,156,842,850490,8,3012042.085,0,31646621.26,128110610,0,539037824,3012042.085,0,31646621.26,410927214,28634579.18,28634579.18
2017,156,842,8505,8,3398595.154,0,70508336.55,69877306,0,661622132,3398595.154,0,70508336.55,591744826,67109741.39,67109741.39
2017,156,842,850511,8,2306989.396,0,30972355.09,28009664,0,411942188,2306989.396,0,30972355.09,383932524,28665365.7,28665365.7
2017,156,842,850519,8,270417.888,0,22122217.04,7465046,0,71727302,270417.888,0,22122217.04,64262256,21851799.15,21851799.15
2017,156,842,850520,8,289404.537,0,6886760,10690536,0,54267900,289404.537,0,6886760,43577364,6597355.463,6597355.463
2017,156,842,850590,8,531783.332,0,10527004.41,23712060,0,123684742,531783.332,0,10527004.41,99972682,9995221.082,9995221.082
2017,156,842,8506,-1,0,0,0,63797764,0,603594107,6082765.009,0,0,539796343,0,-6082765.009
2017,156,842,8506,5,56935.077,0,53.641,47576,0,17,2181.589,0,0,-47559,-56881.436,-2181.589
2017,156,842,850610,5,141541504.6,0,1577283734,37759068,0,499875962,5451472.941,0,0,462116894,1435742229,-5451472.941
2017,156,842,850640,5,1169549.592,0,2939705.194,259432,0,683510,1392.118,0,2472.614,424078,1770155.602,1080.496
2017,156,842,850650,-1,0,0,0,22397420,0,93923248,336157.158,0,931790.021,71525828,0,595632.863
2017,156,842,850660,5,0,0,25046266.26,0,0,3811650,0,0,40541.318,3811650,25046266.26,40541.318
2017,156,842,850660,-1,0,0,0,151680,0,0,1888.528,0,0,-151680,0,-1888.528
2017,156,842,850680,-1,0,0,0,411072,0,491474,0,0,0,80402,0,0
2017,156,842,850690,8,222214.992,0,142648,2866668,0,4808280,222214.992,0,142648,1941612,-79566.992,-79566.992
2017,156,842,8507,-1,0,0,0,278063290,0,3124270425,0,0,249518997,2846207135,0,249518997
2017,156,842,8507,5,61401.582,0,6516.339,1922586,0,307637,166095.403,0,84062.212,-1614949,-54885.243,-82033.191
2017,156,842,850710,5,138807.909,0,2114171.543,6855098,0,106093262,2326078.405,0,41312881.95,99238164,1975363.634,38986803.54
2017,156,842,850720,5,1062665.21,0,6140083.281,102233150,0,688917344,26342410.47,0,171837044.7,586684194,5077418.071,145494634.2
2017,156,842,850730,-1,0,0,0,18132384,0,37787062,0,0,0,19654678,0,0
2017,156,842,850740,-1,0,0,0,4432,0,3599402,0,0,0,3594970,0,0
2017,156,842,850750,-1,0,0,0,1201166,0,94660962,30018.479,0,1482856.564,93459796,0,1452838.085
2017,156,842,850760,5,0,0,51672081.52,0,0,2136194040,0,0,30422583.1,2136194040,51672081.52,30422583.1
2017,156,842,850760,-1,0,0,0,146234562,0,0,2408050.506,0,0,-146234562,0,-2408050.506
2017,156,842,850780,-1,0,0,0,633806,0,3745602,34721.044,0,244764,3111796,0,210042.956
2017,156,842,850790,8,298458.278,0,2641532,4691278,0,53580388,298458.278,0,2641532,48889110,2343073.722,2343073.722
2017,156,842,8508,-1,0,0,0,11782403,0,3409403795,703999.67,0,452264588.5,3397621392,0,451560588.9
2017,156,842,8508,5,0,0,3080.044,0,0,277143,0,0,33353,277143,3080.044,33353
2017,156,842,8508,8,245,0,0,10005,0,0,245,0,0,-10005,-245,-245
2017,156,842,850811,5,64188.756,0,35271705.34,4971712,0,3140661882,101214,0,415180439.7,3135690170,35207516.58,415079225.7
2017,156,842,850819,5,12761.433,0,829412.363,1152668,0,92645764,26344,0,15609910,91493096,816650.93,15583566
2017,156,842,850860,5,93.949,0,2000.296,13334,0,508770,182,0,37600,495436,1906.347,37418
2017,156,842,850870,8,576504.67,0,21469991.87,5654694,0,175864522,576504.67,0,21469991.87,170209828,20893487.2,20893487.2
2017,156,842,8509,-1,0,0,0,79916566,0,3529301929,2940765.88,0,386731318,3449385363,0,383790552.1
2017,156,842,8509,5,40043.906,0,2709.626,1075878,0,106021,25060,0,12804,-969857,-37334.28,-12256
2017,156,842,850940,5,2033416.614,0,31451291.16,55957316,0,1086485934,1513544,0,153273066,1030528618,29417874.54,151759522
2017,156,842,850980,5,745265.839,0,38055170,18877702,0,1898301588,1293139.096,0,208749610,1879423886,37309904.16,207456470.9
2017,156,842,850990,8,159142.784,0,24721446,6157426,0,544620428,159142.784,0,24721446,538463002,24562303.22,24562303.22
2017,156,842,8510,-1,0,0,0,6336169,0,518875422,119252.469,0,10125538.12,512539253,0,10006285.65
2017,156,842,8510,5,41.927,0,0,593,0,0,16.695,0,0,-593,-41.927,-16.695
2017,156,842,851010,5,9090.271,0,5348351.826,238524,0,163802702,3680.029,0,2167713.104,163564178,5339261.555,2164033.075
2017,156,842,851020,5,213985.384,0,11197140.51,2953964,0,226207154,85167.05,0,5641198.464,223253190,10983155.12,5556031.414
2017,156,842,851030,5,8447.856,0,3470061.17,199156,0,94172224,3190.085,0,1188478.546,93973068,3461613.314,1185288.461
2017,156,842,851090,8,27232,0,1128148,2945118,0,34693342,27232,0,1128148,31748224,1100916,1100916
2017,156,842,8511,-1,0,0,0,230341678,0,1075691405,11433585.58,0,66544871.06,845349727,0,55111285.49
2017,156,842,8511,8,60,0,1056,5242,0,19259,60,0,1056,14017,996,996
2017,156,842,8511,5,42001.904,0,372.916,1843966,0,3988,138629.329,0,102.253,-1839978,-41628.988,-138527.076
2017,156,842,851110,-1,0,0,0,50717362,0,55002722,1330886.756,0,1170749.414,4285360,0,-160137.342
2017,156,842,851120,5,0,0,8171951.278,0,0,32536210,0,0,0,32536210,8171951.278,0
2017,156,842,851120,-1,0,0,0,1605606,0,0,60562.153,0,0,-1605606,0,-60562.153
2017,156,842,851130,5,1654487.092,0,24678379.39,19951220,0,263912730,623832.111,0,6766799.249,243961510,23023892.29,6142967.138
